pDC,t.user,t.system,t.elapsed
-96.02934246961645,371.58499999999367,5.9090000000001055,113.45900000000256
-96.04451533584673,370.21700000001147,5.508000000000038,113.71199999999953
-96.0144546552785,353.3080000000009,4.961999999999989,109.25100000000384
-96.03817622059384,358.5729999999912,5.182000000000016,107.79500000000553
-95.99918936099267,344.1419999999953,5.062999999999988,107.57600000000093
-96.01810804970503,352.4350000000022,5.298000000000002,106.65099999999802
-96.06739703954348,353.82500000001073,5.424000000000092,112.096000000005
-96.01210987546901,340.6279999999915,5.238000000000056,103.6339999999982
-96.02938973958977,352.21199999999953,5.441999999999894,109.81199999999808
-96.02934354924615,341.4020000000064,4.9549999999998136,103.9340000000011
-96.01938901904049,353.8720000000021,4.860000000000127,109.17899999999645
-96.02449171873802,346.2919999999922,4.949000000000183,107.5969999999943
-96.02062301426714,358.42600000000584,4.9220000000000255,112.87799999999697
-96.0237949956812,354.83500000000276,5.467999999999847,109.17799999999988
-96.03562548390272,366.2999999999938,5.502000000000066,116.85900000000402
-96.01831921891679,347.89200000000164,4.684999999999945,108.62400000000343
-96.0255304597273,355.0529999999908,6.235000000000127,108.7960000000021
-96.03889493285934,350.6180000000086,6.298000000000002,107.83299999999872
-96.00391195488125,361.02800000000116,5.525999999999954,113.99000000000524
-96.0397134353682,355.84299999999075,5.989000000000146,109.41700000000128
-96.0206072044779,339.58200000000215,5.158999999999992,108.57500000000437
-96.02124976191548,363.59100000000853,4.948999999999955,115.24899999999616
-96.018739489468,354.65499999999247,7.2800000000002,110.2699999999968
-95.99910996191473,349.05899999999565,5.80700000000013,108.56999999999971
-96.0217632337066,357.65300000001116,4.391999999999939,111.40000000000146
-96.03720929370388,354.6789999999937,5.512000000000057,108.23300000000017
-96.02636300556145,367.01499999999305,5.807000000000016,112.24699999999575
-96.06522822605315,354.58300000000963,4.680000000000064,108.98700000000099
-96.0213434327156,365.2920000000022,5.1030000000000655,114.12299999999959
-96.03617798150385,347.667999999996,5.1189999999999145,108.3550000000032
-96.03443818048842,363.9169999999931,5.821000000000026,111.90699999999924
-96.02950137546895,344.83000000000175,5.261000000000081,106.87700000000041
-96.024059986418,364.7910000000038,5.266999999999825,112.37300000000687
-96.03095589633578,340.0620000000026,6.831000000000245,104.2190000000046
-96.02367801563922,345.2289999999957,4.826999999999998,107.00700000000506
-96.01346482205581,361.4080000000031,5.836000000000013,110.09399999999732
-96.02913821395848,360.5020000000022,4.92899999999986,108.48500000000058
-96.03452762896848,354.69899999999325,5.210000000000036,108.11299999999756
-96.01405509745369,344.52100000000974,5.196000000000026,105.7039999999979
-96.02453339617797,352.0749999999898,5.455000000000041,110.48799999999756
-96.03534809092461,361.33300000000327,6.097000000000094,114.29000000000087
-96.02233353527268,350.94599999999446,5.311999999999898,107.57299999999668
-96.04921359085682,361.0269999999973,5.83600000000024,110.83400000000256
-96.00262896911461,357.39500000000226,5.679999999999836,110.4780000000028
-95.9995605914116,366.3700000000026,5.332000000000221,115.39099999999598
-96.05612054522828,357.33100000000377,6.08500000000015,110.02500000000146
