pDC,t.user,t.system,t.elapsed
-95.71281392461677,323.43499999999585,4.950999999999908,98.40000000000146
-95.71704519649334,337.9470000000001,5.280999999999949,102.39500000000044
-95.67597453586035,340.50600000000213,5.596000000000004,106.67699999999968
-95.69156546318511,322.19600000000264,5.949999999999932,101.56299999999828
-95.70804632454795,344.0099999999993,6.614000000000033,107.54699999999866
-95.70028146486528,345.9819999999927,5.118000000000052,109.24199999999837
-95.7036501373927,331.97899999999845,6.075999999999908,105.23400000000038
-95.70419314512218,341.7940000000017,5.731999999999971,105.79499999999825
-95.68880416348112,337.3500000000022,5.4909999999999854,105.8090000000011
-95.7092651471312,340.7370000000028,5.378000000000043,103.76399999999921
-95.69698305365019,348.94399999999405,4.767999999999915,107.32800000000134
-95.697122529982,344.56400000000394,4.808999999999969,108.61599999999817
-95.70489690972597,356.2300000000005,4.937000000000012,106.98699999999735
-95.69078694545236,350.5469999999941,6.6200000000000045,106.08299999999872
-95.701303605877,335.3410000000067,6.203999999999951,108.73300000000017
-95.6623115709292,328.7959999999921,5.432000000000016,104.56400000000212
-95.69575072841863,332.3030000000099,5.1059999999999945,103.22200000000157
-95.7001893951298,341.6709999999903,5.87399999999991,109.32700000000114
-95.71090310971512,344.9410000000089,5.9220000000000255,108.64099999999962
-95.6884207624859,339.4839999999913,5.150000000000091,109.90399999999863
