pDC,t.user,t.system,t.elapsed
-98.74456627217211,401.4070000000047,5.733000000000175,119.06900000000314
-98.7523431252766,405.3980000000138,6.107999999999947,122.57700000000477
-98.7661909392198,397.79699999997865,6.8559999999999945,119.98999999999796
-98.7614664084825,382.7980000000207,5.727999999999838,114.79400000000169
-98.7527742957864,399.717999999988,5.566000000000031,118.06200000000536
-98.73537062202143,388.4659999999967,6.578999999999951,121.74700000000303
-98.75344316746562,389.47200000001067,6.754000000000133,119.04400000000169
-98.75408945612655,404.6829999999936,5.884999999999991,120.33400000000256
-98.75999970324577,389.8809999999994,6.539999999999736,122.0399999999936
-98.7431038077315,401.19399999999223,6.052000000000135,118.91399999999703
-98.75863735957923,399.2999999999993,6.3129999999998745,119.49900000000343
-98.75994635608684,393.31700000000274,6.653999999999769,121.22500000000582
-98.73848477332454,391.5740000000078,5.671000000000049,118.03399999999965
-98.73692787607845,404.3629999999848,5.291999999999916,123.74799999999959
-98.7619390390426,399.0120000000152,6.1340000000000146,118.89700000000448
-98.76806497820104,407.32000000000517,5.983000000000175,121.03199999999924
-98.77871314460214,398.77399999999216,5.738999999999805,122.29200000000128
-98.74743989035676,386.36400000001595,6.028999999999996,116.19700000000012
-98.73612387936929,403.9029999999857,6.280999999999949,121.99700000000303
-98.71615981714287,390.68299999999545,6.475000000000136,121.05400000000373
-98.75756935088235,391.8430000000026,5.3819999999998345,117.67199999999866
-98.73807729327883,391.0430000000197,5.592000000000098,122.00400000000081
-98.74313230316966,397.92599999999766,5.567000000000007,124.03900000000431
-98.73438889004153,416.7769999999873,5.9909999999999854,131.21199999999953
-98.77025586234194,403.7160000000149,5.34699999999998,122.3469999999943
-98.72883438143384,403.8879999999899,6.100000000000136,119.66800000000512
-98.72089769164452,393.1749999999938,6.224999999999909,121.49399999999878
-98.7509215601854,401.8100000000013,6.217999999999847,122.13999999999942
-98.7472587938823,396.39500000000044,9.11999999999989,120.53899999999703
-98.71299407077109,389.4230000000116,5.832000000000107,122.16700000000128
-98.735132214819,391.20900000000074,6.119000000000142,122.09999999999854
-98.72520062303191,378.0419999999758,5.578999999999951,114.28899999999703
-98.73900159635161,394.22100000002683,5.349999999999909,121.2039999999979
-98.74654948653671,396.11599999997634,6.314000000000078,121.39899999999761
-98.75853293319675,393.836000000023,5.951000000000022,122.49700000000303
-98.75352117031994,393.5670000000009,5.524999999999864,120.43099999999686
-98.76051782294294,401.3239999999896,6.222999999999956,123.90099999999802
-98.73306395399432,386.88700000000426,5.373000000000275,118.62999999999738
-98.73654063834462,401.43800000000374,4.786000000000058,118.08299999999872
-98.73528546468462,390.10299999998824,5.635999999999967,118.34200000000419
-98.76744046596954,407.045999999993,6.51299999999992,120.63799999999901
-98.75617335060616,386.6850000000195,5.780999999999949,117.12399999999616
-98.76204662855753,402.5259999999889,5.204000000000178,120.55299999999988
-98.7516463399671,392.03199999999197,5.74799999999982,120.18399999999383
-98.76709408473074,398.605000000005,6.038999999999987,119.29399999999441
-98.74659610163185,400.15300000000934,5.580999999999904,120.66900000000169
-98.78159977580503,397.8390000000054,6.032000000000153,120.63300000000163
-98.69276082237621,398.59900000000016,5.3689999999999145,124.00400000000081
-98.75638654089612,397.3509999999824,7.121000000000095,119.54999999999563
-98.72686440272264,395.70999999999003,5.6749999999999545,119.0570000000007
-98.7608455574284,394.0350000000235,5.789000000000215,118.87099999999919
-98.7629920878198,376.0459999999948,6.370999999999867,117.87600000000384
-98.74669489438566,396.3149999999914,5.6550000000002,118.25099999999657
-98.75280433528812,401.14800000001014,5.530999999999949,120.54099999999744
-98.7475050569242,390.21399999999085,7.313000000000102,117.3179999999993
-98.7523818258082,399.4270000000124,5.74799999999982,118.99399999999878
-98.7282867139363,388.31599999997525,5.2159999999998945,118.44599999999627
-98.73645022829533,395.73200000000907,5.781999999999925,118.02900000000227
-98.76365194922566,397.8190000000104,6.227999999999838,120.86699999999837
