pDC,t.user,t.system,t.elapsed
-104.17515167044816,173.43800000000044,2.3440000000000083,56.434999999999945
-104.173808638446,171.2909999999997,2.3260000000000005,53.48000000000002
-104.17312657440522,181.87900000000002,2.066999999999993,57.23499999999967
-104.1703144584536,177.75199999999938,1.9499999999999957,56.042999999999665
-104.17618519199948,181.06999999999982,2.007000000000005,56.79399999999987
-104.18273084958197,180.8320000000008,2.0349999999999895,56.45699999999988
-104.17059267182314,181.07899999999995,1.9620000000000033,56.733000000000175
-104.16845895151536,179.64700000000028,2.5259999999999962,56.46300000000065
-104.18285087337551,179.04899999999975,2.1570000000000036,55.54200000000037
-104.18133200411008,183.34000000000037,2.1469999999999985,58.72200000000066
-104.1788600326179,178.98199999999952,1.897999999999989,55.83799999999974
-104.18205767939739,182.45999999999958,2.575000000000003,58.72100000000046
-104.17317758905394,180.9210000000013,2.003,56.01299999999992
-104.1757122356934,177.8779999999988,2.2960000000000065,57.61400000000049
-104.17614020699529,179.66500000000042,2.9539999999999935,55.85499999999956
-104.17538383174215,184.10600000000045,1.911999999999992,59.51500000000033
-104.16776749948306,178.2870000000005,3.0090000000000146,55.4369999999999
-104.18486290062629,176.61099999999942,2.662000000000006,56.055999999999585
-104.17687226068931,181.82099999999969,2.5109999999999957,57.725000000000364
-104.17563654941307,180.5430000000008,1.9779999999999944,57.10699999999997
-104.16477187122885,179.91399999999976,1.8710000000000093,57.34600000000046
-104.17762393951205,183.11799999999903,2.513999999999996,58.5
-104.17765885579988,174.76999999999998,2.122,55.11400000000049
-104.16995655916611,186.0930000000003,2.862000000000009,60.46799999999985
-104.16745669271867,173.90000000000077,2.3289999999999935,56.44100000000071
-104.17648157369766,179.90499999999975,2.1779999999999973,60.99000000000069
-104.18500061404546,174.49300000000017,2.653000000000006,56.45899999999983
-104.17401452772042,177.51199999999994,2.7989999999999924,58.059000000000196
-104.17376629188873,178.5109999999995,2.447999999999979,57.03400000000056
-104.16867361197976,176.96599999999944,2.4920000000000044,56.04200000000037
-104.17408734625195,176.68500000000085,2.5060000000000002,58.086999999999534
-104.17637743204801,174.8819999999996,2.0460000000000065,54.50200000000041
-104.18551673064869,179.35400000000004,2.2480000000000047,57.14099999999962
-104.17912826819426,177.87200000000098,2.4599999999999937,57.198999999999614
-104.18120890700786,178.56799999999885,2.0700000000000216,55.413000000000466
