pDC,t.user,t.system,t.elapsed
-100.27341450255416,419.97200000000134,7.949999999999989,126.92300000000068
-100.22826223945205,416.74900000000093,6.8799999999999955,125.57999999999993
-100.24241346581144,422.38899999999967,6.774000000000001,130.20600000000013
-100.22501743319592,415.10899999999856,7.335999999999984,128.23500000000058
-100.22650551607731,410.0450000000005,6.357999999999976,122.65899999999965
-100.23785758446571,418.5519999999997,6.90500000000003,128.97900000000118
-100.24829136927863,408.3110000000004,6.433999999999969,123.47299999999996
-100.26040447679108,419.26500000000055,7.107000000000056,130.45700000000033
-100.22448290868175,406.9300000000003,6.400000000000034,122.17099999999846
-100.24950893113261,406.67299999999864,7.1229999999999905,124.52100000000064
-100.26143467417566,388.2740000000008,6.309999999999974,119.20199999999932
-100.24391487903738,412.39300000000094,7.378999999999991,127.04299999999967
-100.24285966591812,399.7679999999975,6.389999999999986,122.03699999999844
-100.24208877455966,415.9900000000014,6.1699999999999875,125.0630000000001
-100.24480626158336,411.2229999999995,6.3019999999999925,124.72500000000036
-100.27300616940978,401.1629999999991,5.636000000000024,120.83699999999953
-100.23540574470695,405.55800000000045,6.337999999999994,124.22599999999875
-100.2506902241654,407.10399999999913,6.513000000000005,125.42000000000007
-100.26008439058813,402.68700000000035,6.635000000000019,126.87300000000141
-100.23172461688907,412.9350000000013,7.437000000000012,125.52099999999882
-100.2315495791439,426.36900000000105,6.574000000000041,128.2530000000006
-100.26817948214132,417.46399999999676,7.1699999999999875,124.62799999999879
-100.25634819335922,405.5740000000019,6.038000000000011,122.55000000000109
-100.24019193944943,407.1160000000009,6.442000000000007,123.35100000000057
-100.2231596490451,406.79099999999903,6.704999999999984,126.34699999999975
-100.23074807887201,409.1930000000034,6.090000000000003,131.1329999999998
-100.26804400060858,411.2459999999978,6.192999999999984,122.98999999999978
-100.22258022085853,416.05300000000193,5.810000000000002,126.33299999999872
-100.22754063014864,403.79499999999484,5.899999999999977,124.70900000000074
-100.25748545477595,409.1530000000005,6.3510000000000275,126.33200000000033
-100.24155778765109,396.3989999999999,6.121000000000009,123.14400000000023
-100.28578901376837,405.25899999999865,5.595000000000027,121.16499999999905
-100.23554500622646,413.0430000000024,6.450000000000017,123.5609999999997
-100.22212186146069,398.5320000000029,6.500000000000028,122.60000000000036
-100.26172983482272,402.81299999999374,6.0730000000000075,122.25
-100.21124560844606,405.9870000000019,6.453000000000003,120.72299999999996
-100.26626524581995,406.78199999999924,5.657999999999959,124.96500000000015
-100.24542059184262,405.54100000000517,6.105999999999938,121.46399999999994
-100.25398635603659,404.49099999999453,6.109000000000009,123.29199999999946
-100.26406387541199,396.9470000000042,5.369,119.08500000000095
